cell_line,comparison,gene_set_library,pathway,enrichment_score,normalized_enrichment_score,nominal_p_value,false_discovery_rate,family_wise_error_rate,gene_set_size,matched_genes,leading_edge_genes,direction
MCF7,REPOP_vs_CTR,Reactome_2022,Regulation Of Signaling By CBL R-HSA-912631,-0.8303971533006846,-1.1335250003014308,0.3542600896860987,1.0,1.0,14/18,10.06%,CRK;PIK3R3;VAV1;CRKL;GRB2;PIK3CB;SYK;BLNK;PIK3R1;RAPGEF1;FYN;YES1;CLSTN1;PIK3R2,negative
MCF7,REPOP_vs_CTR,Reactome_2022,tRNA Processing R-HSA-72306,-0.6582615951912039,-1.1356170883660488,0.2717678100263852,1.0,1.0,58/105,9.41%,POP7;TRMT112;ADAT1;CPSF4;XPOT;EPRS1;RANBP2;SEC13;POP5;RPP38;NUP50;TRMT5;PUS3;THG1L;TRMT10C;TP53RK;PUS1;TYW1;POM121C;TYW3;TSEN15;RPP40;CTU1;LCMT2;RPP14;NUP160;QTRT2;NSUN2;ALKBH8;TSEN54;NUP214;CTU2;NSUN6;NUP107;TRMT61A;RPP25;TRMT44;MTO1;ZBTB8OS;TYW5;LAGE3;NUP62;CSTF2;WDR4;DUS2;NUP133;URM1;NUP42;TRMT10A;NUP153;TRDMT1;TRMT12;POM121;TRMU;QTRT1;FTSJ1;NDC1;NUP88,negative
MCF7,REPOP_vs_CTR,Reactome_2022,FLT3 Signaling In Disease R-HSA-9682385,-0.795694836472827,-1.1368965357375083,0.3373313343328336,1.0,1.0,14/27,6.91%,LONP1;BCL2L1;RPS27A;HRAS;GOLGB1;UBA52;SOS1;GRB2;CDKN1A;TRIP11;ZMYM2;SPTBN1;PIK3R1;ETV6,negative
MCF7,REPOP_vs_CTR,Reactome_2022,CD28 Dependent Vav1 Pathway R-HSA-389359,-0.8879405365962669,-1.141904264170398,0.28104575163398693,1.0,1.0,5/12,8.73%,VAV1;CDC42;GRB2;ARHGEF7;FYN,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Activation Of RAC1 R-HSA-428540,-0.8826696224320049,-1.1460674292544744,0.3283333333333333,1.0,1.0,5/12,7.59%,NCK1;SOS1;PAK4;NCK2;ARHGEF7,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Miscellaneous Transport And Binding Events R-HSA-5223345,-0.8159276607509756,-1.1482533632159904,0.30271084337349397,1.0,1.0,12/23,9.88%,ADD3;ADD1;NIPA2;LRRC8A;LRRC8D;NIPAL3;LRRC8B;NIPAL2;MMGT1;LRRC8E;CTNS;NIPA1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,FGFR2 Mutant Receptor Activation R-HSA-1839126,-0.7755865792030782,-1.1487693432968837,0.27633587786259545,1.0,1.0,9/33,4.45%,POLR2J;NCBP2;POLR2G;POLR2H;POLR2D;POLR2B;POLR2L;GTF2F1;POLR2I,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Telomere C-strand Synthesis Initiation R-HSA-174430,-0.8830363734803549,-1.1491039664800675,0.29797979797979796,1.0,1.0,6/12,7.34%,TERF2IP;TERF2;TINF2;TERF1;STN1;POLA1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,-0.7268124875014202,-1.1539984128438825,0.2665706051873199,1.0,1.0,24/54,5.89%,H2BC5;H2AC6;BAZ1B;H2AJ;H2BC21;H2AZ2;H2BC11;H2BC9;H2AX;POLR2H;GSK3B;H2AC20;TAF1C;H2AZ1;TAF1B;DDX56;H2BC4;POLR2L;EP300;SMARCA5;ERCC6;MYO1E;H2BC12;POLR1B,negative
MCF7,REPOP_vs_CTR,Reactome_2022,NOD1/2 Signaling Pathway R-HSA-168638,-0.7802289960877593,-1.1557682423197853,0.2812960235640648,1.0,1.0,19/33,10.43%,HOXC13;IRAK1;TAB2;UBE2N;BIRC2;TAB3;CYLD;TRAF6;IKBKG;ITCH;MAPK14;MAPK13;CASP2;CASP8;CASP9;TAB1;CHUK;UBE2V1;TNFAIP3,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,-0.6391036341352708,-1.1610199324129087,0.17647058823529413,1.0,1.0,88/181,8.36%,DYNLL1;DYNLL2;KIF3B;CYTH2;TMED9;MAN1A2;RAB3GAP1;COG8;GALNT1;NAA30;SYS1;ARFIP2;USP6NL;RAB18;SNAP29;IGF2R;GCC1;ARFGAP1;DCTN4;RABEPK;CUX1;STX6;ARCN1;COG2;DYNC1LI1;COPB2;KIF1C;STX18;RAB6A;KIFAP3;SCOC;KIF4A;GOSR1;VPS45;COPZ1;ARFRP1;RAB9A;TMED3;GOLIM4;RACGAP1;VPS51;KIF22;SEC22B;KIF9;VTI1A;TMF1;ACTR10;TRIP11;ARFGAP2;KIF18A;DYNC1LI2;RINT1;BICD2;COG4;COPG1;KIF5B;BNIP1;PTGES2;PAFAH1B3;RAB30;COG5;COG6;NSF;CAPZA2;KIF20A;COG7;NAA38;GOSR2;RAB33B;UBE2Z;COG1;BET1L;STX5;KIF11;PLIN3;GOLGA1;M6PR;KIFC1;KIF3A;KIF18B;ZW10;ACTR1A;COPB1;KIF2C;SURF4;KIF13B;COG3;GALNT2,negative
MCF7,REPOP_vs_CTR,Reactome_2022,RAC2 GTPase Cycle R-HSA-9013404,-0.6871720594669753,-1.1629261772772017,0.21195652173913043,1.0,1.0,37/86,7.97%,ARHGAP35;PIK3R3;CDC42EP4;PGRMC2;ARHGDIA;ERBIN;BRK1;VAV3;CYBA;CDC42EP1;VAV1;CDC42;ARHGAP1;PAK4;TAOK3;ARHGAP32;BAIAP2L1;MCAM;ANKLE2;VANGL1;LEMD3;RACGAP1;GIT1;TMPO;LAMTOR1;SWAP70;GIT2;MTX1;MPP7;LMAN1;PIK3R1;DEPDC1B;ARHGAP17;ABI1;VRK2;WASF2;ARHGAP26,negative
MCF7,REPOP_vs_CTR,Reactome_2022,E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,-0.7290407322501957,-1.1655640101306501,0.24786324786324787,1.0,1.0,28/55,6.80%,H2BC5;UBE2L3;PEX13;RRAGA;RPS27A;PAF1;H2BC11;CTR9;RNF40;CDC73;UBE2J2;H2BC9;UBA52;RNF20;WAC;UBE2N;VCP;LEO1;BCL10;H2BC4;DERL1;PEX2;RNF152;H2BC12;UBE2V2;UBE2A;TMEM129;SELENOS,negative
MCF7,REPOP_vs_CTR,Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,-0.6544816157413316,-1.1687001626525542,0.15508684863523572,1.0,1.0,63/147,6.60%,H2BC5;FEN1;BAZ1B;H2BC21;SEM1;RAD51C;RNF168;BRCA2;RPS27A;KDM4A;TDP2;RNF8;RMI1;H2BC11;POLH;BRCC3;POLD3;PPP4R2;LRIF1;UIMC1;H2BC9;MDC1;H2AX;UBA52;BRCA1;POLE4;ABL1;BABAM1;EXO1;UBE2N;PIAS4;KAT5;BLM;LIG4;POLE3;RBBP8;DCLRE1C;H2BC4;ERCC4;RNF4;RMI2;XRCC1;RAD17;EME1;PARP2;RAD51B;XRCC4;SUMO1;SMARCA5;UBXN1;RAD9A;TP53BP1;H2BC12;GEN1;POLR1B;UBE2V2;RFC2;HUS1;PALB2;PPP4C;SLX4;POLD4;UBE2I,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Reproduction R-HSA-1474165,-0.6769203358558177,-1.1688216840144878,0.19921875,1.0,1.0,24/111,3.81%,H2BC5;H2AC6;TERF2IP;H2AJ;TERF2;H2BC21;RAD51C;BRCA2;H2AZ2;B4GALT1;TINF2;H2BC11;H2BC9;CDK4;H2AX;H2AC20;BRCA1;H2AZ1;TERF1;BLM;HID1;RBBP8;H2BC4;DIDO1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,TNFR1-induced Proapoptotic Signaling R-HSA-5357786,-0.8976169762907911,-1.1705713749340998,0.24793388429752067,1.0,1.0,10/13,8.45%,RIPK1;TNFRSF1A;OTUD7B;TRADD;TANK;CYLD;FADD;USP25;CASP8;USP4,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Meiosis R-HSA-1500620,-0.697428781264911,-1.1711865874424459,0.20759837177747625,1.0,1.0,23/86,3.81%,H2BC5;H2AC6;TERF2IP;H2AJ;TERF2;H2BC21;RAD51C;BRCA2;H2AZ2;TINF2;H2BC11;H2BC9;CDK4;H2AX;H2AC20;BRCA1;H2AZ1;TERF1;BLM;HID1;RBBP8;H2BC4;DIDO1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729,-0.8064159360986728,-1.1731585710305705,0.25835866261398177,1.0,1.0,17/30,6.14%,VPS4B;RPS27A;VPS28;SNF8;UBAP1;UBA52;STAM2;CHMP7;VPS4A;CHMP4C;VPS37C;CHMP4B;VTA1;VPS37B;STAM;VPS25;MVB12A,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,-0.707432354617986,-1.1776275825020994,0.1972972972972973,1.0,1.0,41/78,8.58%,H2BC5;H2BC21;RNF168;RPS27A;RNF8;RMI1;H2BC11;BRCC3;PPP4R2;UIMC1;H2BC9;MDC1;H2AX;UBA52;BRCA1;BABAM1;EXO1;UBE2N;PIAS4;KAT5;BLM;RBBP8;H2BC4;RNF4;RMI2;RAD17;RAD9A;TP53BP1;H2BC12;POLR1B;UBE2V2;RFC2;HUS1;PPP4C;UBE2I;H2BC15;NSD2;RAD50;CLSPN;SIRT6;RFC5,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Condensation Of Prophase Chromosomes R-HSA-2299718,-0.7651384353455375,-1.1781217997227444,0.2485207100591716,1.0,1.0,14/41,6.00%,H2BC5;H2AC6;H2AJ;H2BC21;H2AZ2;H2BC11;H2BC9;H2AX;H2AC20;H2AZ1;MCPH1;H2BC4;H2BC12;RAB33B,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Amino Acids Regulate mTORC1 R-HSA-9639288,-0.751598014746954,-1.1796648082667673,0.22612359550561797,1.0,1.0,22/54,5.33%,ATP6V0E1;LAMTOR4;RRAGA;LAMTOR2;ATP6V1F;SEC13;MIOS;ATP6V1C1;ATP6V0D1;RRAGC;ATP6V1B2;MLST8;CASTOR2;FLCN;FNIP1;SESN2;WDR59;LAMTOR1;ATP6V1D;SESN1;WDR24;SH3BP4,negative
MCF7,REPOP_vs_CTR,Reactome_2022,CD28 Co-Stimulation R-HSA-389356,-0.7872204376048695,-1.1813767715694876,0.2430453879941435,1.0,1.0,17/34,9.12%,PIK3R3;TRIB3;HOXC13;VAV1;CDC42;PDPK1;GRB2;MLST8;AKT2;RICTOR;MAPKAP1;THEM4;PIK3R1;PRR5;ARHGEF7;FYN;YES1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,-0.8872828604665072,-1.182625215970697,0.22641509433962265,1.0,1.0,11/16,7.00%,CITED2;CREBBP;NFYA;FOXO3;DDIT3;BBC3;EP300;BCL6;STK11;NFYC;BCL2L11,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Chromosome Maintenance R-HSA-73886,-0.6786244410308225,-1.1852314039993261,0.17101827676240208,1.0,1.0,52/116,7.77%,H2BC5;H2AC6;FEN1;TERF2IP;H2AJ;NOP10;TERF2;H2BC21;POLR2J;H2AZ2;CENPX;RSF1;SHQ1;POLR2G;TINF2;H2BC11;DAXX;POLD3;NHP2;H2BC9;H2AX;POLR2H;POLR2D;H2AC20;ATRX;H2AZ1;TERF1;MIS18BP1;CENPO;POLR2B;BLM;H2BC4;POLR2L;CENPL;POLR2I;CENPN;SMARCA5;WRAP53;CENPM;H2BC12;PPP6R3;LRIG1;POLR1B;RFC2;STN1;POLD4;KNL1;CENPT;POLA1;H2BC15;PPP6C;POLR2F,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Activation Of HOX Genes During Differentiation R-HSA-5619507,-0.6970266644803039,-1.1859092543043723,0.18528995756718528,1.0,1.0,30/89,5.71%,H2BC5;YY1;H2AC6;CTCF;H2AJ;H2BC21;POLR2J;H2AZ2;NCOR1;POLR2G;CREBBP;H2BC11;CNOT6;H2BC9;H2AX;POLR2H;POLR2D;H2AC20;H2AZ1;NCOA6;POLR2B;PKNOX1;PAGR1;RBBP5;H2BC4;POLR2L;EP300;POLR2I;H2BC12;RARG,negative
MCF7,REPOP_vs_CTR,Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,-0.7316581824924719,-1.1878181007085946,0.1977715877437326,1.0,1.0,28/59,6.60%,H2BC5;BAZ1B;H2BC21;RNF168;RPS27A;KDM4A;RNF8;H2BC11;BRCC3;UIMC1;H2BC9;MDC1;H2AX;UBA52;BRCA1;ABL1;BABAM1;UBE2N;PIAS4;KAT5;H2BC4;SUMO1;SMARCA5;UBXN1;TP53BP1;H2BC12;UBE2V2;UBE2I,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Costimulation By CD28 Family R-HSA-388841,-0.7226793646138019,-1.1910436918508884,0.19808743169398907,1.0,1.0,25/65,10.06%,PIK3R3;TRIB3;PPP2CA;HOXC13;VAV1;CDC42;PDPK1;GRB2;MLST8;AKT2;RICTOR;MAPKAP1;THEM4;PPP2R5D;CSK;PIK3R1;PRR5;PPP2R5B;HLA-DRB5;ARHGEF7;PPP2R5A;FYN;YES1;PPP2R1B;PIK3R2,negative
MCF7,REPOP_vs_CTR,Reactome_2022,NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563,-0.9272044193713825,-1.1925208571500894,0.13976705490848584,1.0,1.0,5/11,4.14%,MAML1;RBPJ;CREB1;NOTCH2;EP300,negative
MCF7,REPOP_vs_CTR,Reactome_2022,PKMTs Methylate Histone Lysines R-HSA-3214841,-0.7693622599206982,-1.1959850104714322,0.20451339915373765,1.0,1.0,22/47,8.07%,NSD1;KMT2E;KMT5B;SETD2;ATF7IP;SETD3;RELA;EHMT1;NSD3;SETD1B;RBBP5;SETD7;SETDB1;KMT5C;SUV39H1;SETD1A;DPY30;KMT2B;DOT1L;MECOM;NSD2;ASH1L,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,-0.7939523864594278,-1.1965465716603423,0.22677165354330708,1.0,1.0,16/36,6.40%,H2BC5;H2AC6;H2AJ;H2BC21;KPNA1;H2AZ2;H2BC11;H2BC9;H2AX;H2AC20;H2AZ1;H2BC4;ORC5;KPNA6;H2BC12;ORC3,negative
MCF7,REPOP_vs_CTR,Reactome_2022,RNA Polymerase I Promoter Opening R-HSA-73728,-0.8206644061159353,-1.1987629307178524,0.21745788667687596,1.0,1.0,12/30,3.79%,H2BC5;H2AC6;UBTF;H2AJ;H2BC21;H2AZ2;H2BC11;H2BC9;H2AX;H2AC20;H2AZ1;H2BC4,negative
MCF7,REPOP_vs_CTR,Reactome_2022,GRB2 Events In ERBB2 Signaling R-HSA-1963640,-0.890630839343475,-1.1998878959876271,0.225114854517611,1.0,1.0,5/15,2.44%,ERBB2;ERBB4;HRAS;SOS1;GRB2,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Meiotic Synapsis R-HSA-1221632,-0.746586238083166,-1.2008089499864545,0.1994219653179191,1.0,1.0,17/58,3.81%,H2BC5;H2AC6;TERF2IP;H2AJ;TERF2;H2BC21;H2AZ2;TINF2;H2BC11;H2BC9;H2AX;H2AC20;BRCA1;H2AZ1;TERF1;H2BC4;DIDO1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,-0.759825916385952,-1.2010966326962307,0.18830242510699002,1.0,1.0,28/49,8.26%,H2BC5;H2BC21;RNF168;TDP2;RNF8;H2BC11;BRCC3;LRIF1;UIMC1;H2BC9;MDC1;H2AX;BRCA1;BABAM1;UBE2N;PIAS4;KAT5;LIG4;DCLRE1C;H2BC4;XRCC4;TP53BP1;H2BC12;UBE2V2;TDP1;H2BC15;NSD2;RAD50,negative
MCF7,REPOP_vs_CTR,Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,-0.6926236162826058,-1.2021152338118786,0.15864759427828348,1.0,1.0,60/112,9.21%,H2BC5;H2BC21;SEM1;RAD51C;RNF168;BRCA2;RPS27A;RNF8;RMI1;H2BC11;POLH;BRCC3;POLD3;PPP4R2;UIMC1;H2BC9;MDC1;H2AX;UBA52;BRCA1;POLE4;ABL1;BABAM1;EXO1;UBE2N;PIAS4;KAT5;BLM;POLE3;RBBP8;H2BC4;ERCC4;RNF4;RMI2;RAD17;EME1;RAD51B;RAD9A;TP53BP1;H2BC12;GEN1;POLR1B;UBE2V2;RFC2;HUS1;PALB2;PPP4C;SLX4;POLD4;UBE2I;H2BC15;NSD2;RAD50;CLSPN;SIRT6;RFC5;RAD52;EME2;SPIDR;TIPIN,negative
MCF7,REPOP_vs_CTR,Reactome_2022,CD28 Dependent PI3K/Akt Signaling R-HSA-389357,-0.8540509795842274,-1.2039240406055112,0.22052067381316998,1.0,1.0,11/23,5.94%,PIK3R3;TRIB3;HOXC13;PDPK1;MLST8;AKT2;RICTOR;MAPKAP1;THEM4;PIK3R1;PRR5,negative
MCF7,REPOP_vs_CTR,Reactome_2022,HIV Transcription Initiation R-HSA-167161,-0.7773573586636934,-1.2056207975870183,0.176056338028169,1.0,1.0,31/46,9.95%,POLR2J;GTF2H5;TAF13;TAF7;TAF9;POLR2G;GTF2A1;TAF6;POLR2H;POLR2D;TAF3;ERCC3;POLR2B;POLR2L;GTF2F1;TAF5;GTF2B;POLR2I;GTF2A2;GTF2H1;TAF12;TAF4;TAF15;POLR2F;TAF2;POLR2E;POLR2C;TAF9B;GTF2F2;GTF2E2;TAF10,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,-0.7430785968143493,-1.206912058502009,0.1871584699453552,1.0,1.0,23/58,5.83%,H2BC5;H2AC6;H2AJ;H2BC21;H2AZ2;CREBBP;H2BC11;CDC73;TRRAP;H2BC9;H2AX;BCL9L;H2AC20;H2AZ1;KAT5;LEO1;RBBP5;H2BC4;EP300;MEN1;BCL9;H2BC12;PYGO2,negative
MCF7,REPOP_vs_CTR,Reactome_2022,NoRC Negatively Regulates rRNA Expression R-HSA-427413,-0.7386810876259705,-1.2073311212343165,0.1733149931224209,1.0,1.0,34/69,7.77%,H2BC5;H2AC6;UBTF;H2AJ;H2BC21;GTF2H5;H2AZ2;SAP130;H2BC11;SAP30BP;H2BC9;H2AX;POLR2H;H2AC20;TAF1C;H2AZ1;SIN3A;ERCC3;TAF1B;H2BC4;POLR2L;SMARCA5;SIN3B;GTF2H1;H2BC12;POLR1B;ARID4B;SUDS3;SAP30L;SAP30;H2BC15;SAP18;POLR2F;HDAC1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Transcription Of HIV Genome R-HSA-167172,-0.7357036067067887,-1.2076157485400718,0.14304993252361672,1.0,1.0,45/69,10.01%,POLR2J;NCBP2;GTF2H5;ELOA;TAF13;TAF7;TAF9;POLR2G;GTF2A1;CDK9;TAF6;TCEA1;ELOB;CCNT1;POLR2H;POLR2D;TAF3;ERCC3;POLR2B;POLR2L;GTF2F1;TAF5;SUPT5H;GTF2B;POLR2I;GTF2A2;NELFA;GTF2H1;TAF12;TAF4;TAF15;RNMT;CTDP1;ELL;POLR2F;SUPT4H1;NELFE;TAF2;POLR2E;POLR2C;TAF9B;GTF2F2;GTF2E2;TAF10;RNGTT,negative
MCF7,REPOP_vs_CTR,Reactome_2022,SHC1 Events In ERBB2 Signaling R-HSA-1250196,-0.8691215619138831,-1.2094138904441327,0.21020092735703247,1.0,1.0,10/21,7.66%,ERBB3;ERBB2;ERBB4;HRAS;SOS1;GRB2;PTPN12;SHC1;PRKCD;PRKCE,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,-0.7511241004575725,-1.215848124300521,0.175561797752809,1.0,1.0,28/58,6.60%,H2BC5;BAZ1B;H2BC21;RNF168;RPS27A;KDM4A;RNF8;H2BC11;BRCC3;UIMC1;H2BC9;MDC1;H2AX;UBA52;BRCA1;ABL1;BABAM1;UBE2N;PIAS4;KAT5;H2BC4;SUMO1;SMARCA5;UBXN1;TP53BP1;H2BC12;UBE2V2;UBE2I,negative
MCF7,REPOP_vs_CTR,Reactome_2022,SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,-0.8058134075605851,-1.2160456484842757,0.19011976047904192,1.0,1.0,17/35,5.67%,H2BC5;H2AC6;H2AJ;H2BC21;H2AZ2;H2BC11;H2BC9;SIRT1;H2AX;H2AC20;TAF1C;H2AZ1;TAF1B;RRP8;H2BC4;SUV39H1;H2BC12,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Defective Pyroptosis R-HSA-9710421,-0.7969604606261175,-1.2193732491051388,0.17559523809523808,1.0,1.0,12/40,3.79%,H2BC5;H2AC6;H2AJ;H2BC21;H2AZ2;H2BC11;H2BC9;H2AX;DNMT3A;H2AC20;H2AZ1;H2BC4,negative
MCF7,REPOP_vs_CTR,Reactome_2022,PI3K Events In ERBB2 Signaling R-HSA-1963642,-0.89950763732543,-1.220739799091708,0.14626391096979333,1.0,1.0,5/16,5.92%,ERBB3;ERBB2;ERBB4;GRB2;PIK3R1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Intraflagellar Transport R-HSA-5620924,-0.8198004384417791,-1.2211978337669636,0.1746268656716418,1.0,1.0,22/36,10.00%,DYNLL1;DYNLL2;IFT22;KIF3B;IFT43;KIFAP3;IFT20;TRAF3IP1;TRIP11;DYNLRB1;TTC30B;IFT46;CLUAP1;TTC30A;TNPO1;KIF3A;DYNC2LI1;WDR19;TTC26;IFT27;KIF3C;DYNLRB2,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Base Excision Repair R-HSA-73884,-0.7363376204300124,-1.2223311551821658,0.15363128491620112,1.0,1.0,31/69,6.80%,H2BC5;H2AC6;FEN1;TERF2IP;H2AJ;TERF2;H2BC21;H2AZ2;SMUG1;TINF2;H2BC11;MBD4;POLD3;H2BC9;H2AX;H2AC20;POLE4;H2AZ1;APEX1;TERF1;POLE3;H2BC4;XRCC1;PARP2;H2BC12;LRIG1;POLR1B;RFC2;PNKP;POLD4;NEIL3,negative
MCF7,REPOP_vs_CTR,Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,-0.7533911871775287,-1.2231945988615218,0.14747191011235955,1.0,1.0,24/64,6.52%,H2BC5;PRMT6;H2AC6;KMT2E;H2AJ;H2BC21;H2AZ2;H2BC11;TNRC6C;H2BC9;H2AX;H2AC20;H2AZ1;SIN3A;SETD1B;RBBP5;H2BC4;EP300;SIN3B;H2BC12;SETD1A;DPY30;TNRC6A;KMT2B,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Homology Directed Repair R-HSA-5693538,-0.7004592214691552,-1.2261232334336023,0.11862244897959184,1.0,1.0,53/117,6.60%,H2BC5;FEN1;H2BC21;SEM1;RAD51C;RNF168;BRCA2;RPS27A;RNF8;RMI1;H2BC11;POLH;BRCC3;POLD3;PPP4R2;UIMC1;H2BC9;MDC1;H2AX;UBA52;BRCA1;POLE4;ABL1;BABAM1;EXO1;UBE2N;PIAS4;KAT5;BLM;POLE3;RBBP8;H2BC4;ERCC4;RNF4;RMI2;XRCC1;RAD17;EME1;PARP2;RAD51B;RAD9A;TP53BP1;H2BC12;GEN1;POLR1B;UBE2V2;RFC2;HUS1;PALB2;PPP4C;SLX4;POLD4;UBE2I,negative
MCF7,REPOP_vs_CTR,Reactome_2022,Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,-0.7462769598564644,-1.2271187552668965,0.1477900552486188,1.0,1.0,37/72,7.77%,H2BC5;H2AC6;UBTF;H2AJ;H2BC21;GTF2H5;H2AZ2;SAP130;H2BC11;SAP30BP;H2BC9;SIRT1;H2AX;POLR2H;H2AC20;TAF1C;H2AZ1;SIN3A;ERCC3;TAF1B;RRP8;H2BC4;POLR2L;SMARCA5;SIN3B;GTF2H1;SUV39H1;H2BC12;POLR1B;ARID4B;SUDS3;SAP30L;SAP30;H2BC15;SAP18;POLR2F;HDAC1,negative
MCF7,REPOP_vs_CTR,Reactome_2022,RNA Polymerase II Pre-transcription Events R-HSA-674695,-0.7422143460369572,-1.2332233302479207,0.12080536912751678,1.0,1.0,44/79,8.12%,POLR2J;NCBP2;GTF2H5;ELOA;TAF13;TAF7;TAF9;AFF4;POLR2G;PAF1;GTF2A1;CTR9;CDK9;TAF6;CDC73;TCEA1;ELOB;CCNT1;POLR2H;POLR2D;TAF3;ERCC3;POLR2B;LEO1;POLR2L;GTF2F1;TAF5;SUPT5H;GTF2B;POLR2I;GTF2A2;NELFA;GTF2H1;MLLT3;TAF12;DMAP1;TAF4;TAF15;CTDP1;ELL;POLR2F;SUPT4H1;NELFE;TAF2,negative
MCF7,REPOP_vs_CTR,Reactome_2022,DNA Methylation R-HSA-5334118,-0.8381238516475091,-1.2364587815747459,0.1579754601226994,1.0,1.0,12/32,3.79%,H2BC5;H2AC6;H2AJ;H2BC21;H2AZ2;H2BC11;H2BC9;H2AX;DNMT3A;H2AC20;H2AZ1;H2BC4,negative
MCF7,REPOP_vs_CTR,Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,-0.7442229167288227,-1.2368630954968118,0.13387978142076504,1.0,1.0,33/75,6.17%,H2BC5;H2BC21;YWHAH;RNF168;YWHAB;RNF8;RMI1;H2BC11;BRCC3;YWHAG;UIMC1;H2BC9;MDC1;H2AX;BRCA1;BABAM1;EXO1;UBE2N;PIAS4;KAT5;BLM;REXO2;RBBP8;H2BC4;RMI2;RAD17;RAD9A;TP53BP1;H2BC12;POLR1B;UBE2V2;RFC2;HUS1,negative
